kind,etag,pageInfo/totalResults,pageInfo/resultsPerPage,items/0/kind,items/0/etag,items/0/id,items/0/statistics/viewCount,items/0/statistics/likeCount,items/0/statistics/dislikeCount,items/0/statistics/favoriteCount,items/0/statistics/commentCount
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/qKcZXEFHqpGQbPwYBcMl40k5A7A""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/2h2A6wv4RaqwaMguMIAPL-Il1uc""",hZu-FK4XbJ0,1790,91,0,0,3
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/NwFJ7ymOivmWYQOF8VYFdjqLGA0""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Z-wr9NEEE8Cfv8l4fKsJArClsuo""",04wH8-dqdeI,292786,7766,90,0,202
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/325dd8bHOdbOCEbOhG7nhrm_Hd4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/luqFvVzK1Z_6XX1tbVeNklLLizI""",H1X2dVFxMfQ,47,6,1,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/tKrpQ8G4dgCKKj2evsfOCKcIkJg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/KXxOgqDWcNW8vaHYMIz3Cn7R-E4""",Yj5sFrkR_4E,1229,36,1,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/_n259MRKWDN5S0h2I8lSoY3jOyA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/_NNJzCiDNVju2961x_ugNkx_w3E""",MQcN5DtMT-0,3173930,11965,445,0,1061
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/d6p5_K2Rnm8_GsrtQZplSdoKJyM""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ySiRHDm01E5HXE_k3ZfhUzLgey0""",Un5msddQl6U,77451,560,12,0,13
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/27qh9lpvU5zGSDxrPv8jLhzJaJA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/zdnh1mJcUF4CTdJK3DFHHumEP44""",RWKtPRMX0MY,273422,3936,52,0,239
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/714UJ4I6kZLfTgVbFsFEA_Lp3Bw""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/OmoS_xoDQEouX06nO-kv7Ad9rkM""",DX5IYnyAlzc,5500,110,1,0,9
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/IDK9wH9DXDWrxvfb13R1Kybf2I4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/NNr1QdgffkGLzOX1k53uTg6CL74""",F5rumGsLc94,1428,83,0,0,3
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/QcJ30mmNFENxaPm8sCoNJeKfU_k""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/a6CAUMA14X9AeDfQ2ICpXkkdoYE""",Tn6aoVdY7FI,288,17,1,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/A-S2Azs0DxapBjyP4tydo3y3dN8""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/eQI5jBHHYPHzywjKGf-GLjiZvUg""",m0IsFgVwp-w,1562,56,2,0,7
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/9fmeBAkHKyoxOdl-XsV3Yn8B7oM""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/SvcrV_BhzSJPaEkFGl7YNNFxypU""",L_JuLTG2RUc,309,26,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/kGhDdx5yqC5KnSDbhDoCFVfnv8o""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/uQHbPILgXW8I_063viTN7JAir_g""",yRXmG1nBKiA,16097,252,1,0,19
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/pc7tPSiT3PStM6gwRgKPD2lg86I""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/OQmbcgv7pWbpnjb9MORuPtqlMpw""",u38OXSMwtXs,1913,45,18,0,10
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/5V4Ax1egUkN7WYC6VyINsQte2Xg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/v2lHy3InALvMML1epnq6wO5HvnE""",xtw1T8xmbMc,24250,775,15,0,34
