kind,etag,pageInfo/totalResults,pageInfo/resultsPerPage,items/0/kind,items/0/etag,items/0/id,items/0/statistics/viewCount,items/0/statistics/likeCount,items/0/statistics/dislikeCount,items/0/statistics/favoriteCount,items/0/statistics/commentCount
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/SXlQrtmIzpui36353-fbpFSfSfU""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/s3saUv0CjM2i8g4CgAv_OxkTv8U""",gYVnS3Jm-eY,4796,61,3,0,9
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/tfZaLn-WQOl48u1lw-1mWQ6qacQ""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/WoAI-kOpp9imvi_HhmeMqEKg2mk""",lUvknpzJNbo,8136,7,0,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/6fLsGaj4j5isb_8m_407FhO4wLU""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/sel_sPWW3VmO5-9WJT27yCtxijw""",anW_CgUsf8g,1068,11,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/gInIZQ-iYYznrQT_Fjoa5PTdxuA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/dCFYHK3j3aEQQNrPEMOyTufUYP0""",YIeXCtxdEGg,11294,113,8,0,7
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/qPQ3X2pnQcjrTx1WoQEVunHxpWI""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/mwBDd3Urd3j7ZuODPAYepgtVYYI""",qPJru2NXWV8,15168,1329,3,0,73
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/epITbjmO7hATqsgWEWIPi0VhDlo""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/CgNqEXQMyTBoroN8XfawILVsBZY""",enLgFpVF-vg,45028,155,11,0,18
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/rd_5-EKvjquMvFztQxACAjAXOyo""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/KgdbRQrVTrovbcSnlFpFtkdG6vM""",oHpj_1BJT0Q,206767,1428,65,0,131
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Cl3FYQXob4IgWaiRv-xeLQ5ehoc""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/oIK6eSEiUgcSc_yyTGJKKDfSvFg""",8aoy2lvfL1s,111861,413,43,0,18
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/JWJKO3K6Prl_u0eXBho9-Dp0jYU""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/4b6wkPBsFqgPi4c2AaibDBeaYPU""",z6P_NhqLKO0,750,2,0,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/voiecij_Z2oyP9nhN98hWywHfnc""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/PROIW5X94Ia7ioKwQ0hqMBQBY1M""",VKaoZfACUKs,1732,30,1,0,3
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/gAkGJRHuvbxw7NKTXViRgUzXg-c""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/aASoKAZXm8bsiZjxk2TAQe-qEwU""",Orb6xXPPBKo,604219,4070,121,0,66
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/4ajOBwgDQdiPQooUvzZONsvGZU8""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/avPEhNKrz1M4j8Fb-36NHajIpmY""",C_nB6wwoLw8,135200,111,7,0,3
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/YV_MB5OqYZGJA5ex1gA-J7Eewqg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/957pogaHOspI88dS-ET24RnkYik""",-8olfXmvrnU,2559,6,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/oUy3hdV9Snk2dhMp-hm1sd6nCUg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/yUZqZzXya0TOAzWfnLl1no80j9g""",VRJZIORntHI,37362,162,3,0,12
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/MLmPbUCNYBKc3fbAidP8Pf1uW0o""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/P7BxHy0Asz9vulQJC6-t76jMhy4""",DAKTr1XVoSg,171,1,0,0,0
