kind,etag,pageInfo/totalResults,pageInfo/resultsPerPage,items/0/kind,items/0/etag,items/0/id,items/0/statistics/viewCount,items/0/statistics/likeCount,items/0/statistics/dislikeCount,items/0/statistics/favoriteCount,items/0/statistics/commentCount
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/6QVAHmzizcYhAi9ln3Gd0t8B3pg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/D4WQCpa6fO1LT5Q3Iu-4N4CYpcY""",zhCBVGbWmJ4,7550,432,6,0,129
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/2eml333_UbdQ1vt7niW9333LI_I""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/_qkdgzT89zTKtqgn-tanHMAzb0E""",uccr3TA7sXs,136694,536,86,0,12
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/osJa3IGnc6ECmb6jHDKkltX8g60""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/EewnVwbBoOX3L5jD6IANcpIMK84""",qghU6hd5p18,3388,5,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/YxP2TdstguT8zTxPgJxdaG3N-Bk""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/UX-RJHWD4mTcCfrDlwNXQt7xW4s""",_z2GCwNvInk,103817,691,49,0,15
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/b3mJ5vKPp5mFtKmp15N7mKiLhY4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ddV7pDE9ntV3gSMNCmPKJ-m5RnA""",VWXBVsYUI7Y,7692,48,0,0,6
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/yuj33mZQ5IX4Msr_bWs3BbAS0Os""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ExlxLG9aGNzVhd2ZPaHy_JE5sOk""",-U8pFKjMZ_Q,572818,2152,241,0,70
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/9blXvGZlX8jH9eqEGrEQ4FN6wAA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/OztVVLqyVZr4mJb52xVJPcdrZOY""",1y1UEn3znng,3417,59,1,0,2
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/8YOpKyxOMOgVyEGHl5f1nnf04do""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/CzNgMXmFSMwiGshziAOGNySkR1c""",wUKvCnfs7EE,107850,705,40,0,13
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/UeeWRgcmOg4c0UeWbWQ3JiufI8I""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Xfun3HRnTs_Qf786b4OUoB0ykOI""",bq8mWHLKdFc,5224,47,1,0,10
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/M4WqEajWyob-R-SpNbZHWm45jNA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ym_NsblEmY4mWimogKN5ST5C8LE""",D2T1rFWjy7s,28288,78,4,0,4
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/pEWlqZAaQylzwm_yw8Zmtevl_Ik""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/O1kvbC9PsK6VXvwM5S9ZmnIv_FM""",laCVngPxI8c,10821,16,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/POCXERcOaoapXVXa0x3dRojw2H4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/nS4z8qPrtYtIQVOEMs47MdHcW1A""",9w1Q37ELsww,3819,,,0,
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/3NZzCPINYd8bOHkAPVYt9MnEAOg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/FLnJeSjr3IExlheu_LJ4XeV9kC0""",atm2KAcfn_c,148009,769,69,0,33
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/nXZiavuxeTkPJDp9sqDNIp-CP2I""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/tlI5N-PLqVGfCTs0L9lMgbAyF4M""",ZI78_RQONcM,225880,555,48,0,11
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/n48N2HsTFPqGLLjrVQuzyW80S7s""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Ft_2OawJ6_FEOzCxWztR747mYH4""",7RqPsRbRCTE,655,5,0,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/SxBxT3GDO9_IRcAhCaMEoWBP6P0""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ve3rNiWph87LI9RncHDUAN4QbzE""",EHuhEYOH-nY,1034,9,1,0,3
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ZYMIf6U4GCXdNR2QwEgsy5G6WgA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/brVvH2SukqjQCidbiUn4Ldz7Nfc""",1HU62IX0nl8,87786,804,43,0,13
